Format Version,1.23,Take Name,Take 2019-05-30 01.08.46 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-05-30 01.17.24.067 PM,Total Frames in Take,25912,Total Exported Frames,25912,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
13048,108.733333,0.040899,0.258732,0.023204,-0.964804,-31.097761,31.360685,525.406067
13049,108.741667,0.031010,0.262184,0.028273,-0.964105,-31.279636,31.292450,525.744019
13050,108.750000,0.023996,0.260905,0.022382,-0.964807,-31.434166,31.304029,525.926514
13051,108.758333,0.022123,0.264229,0.022549,-0.963943,-31.545538,31.275692,526.153870
13052,108.766667,0.017112,0.261901,0.016629,-0.964800,-31.651466,31.293961,526.295349
13053,108.775000,0.015266,0.262605,0.018170,-0.964611,-31.688711,31.258610,526.467957
13054,108.783333,0.010892,0.261343,0.017921,-0.965018,-31.694778,31.235603,526.650024
13055,108.791667,0.006448,0.261901,0.023975,-0.964775,-31.712099,31.199909,526.768799
13056,108.800000,-0.001293,0.261329,0.026746,-0.964878,-31.633949,31.151781,526.881653
13057,108.808333,0.001498,0.261144,0.026291,-0.964941,-31.542850,31.241590,527.011719
13058,108.816667,-0.005532,0.259030,0.030682,-0.965366,-31.415705,31.206575,527.095337
13059,108.825000,-0.002556,0.258782,0.032803,-0.965375,-31.310087,31.228846,527.214539
13060,108.833333,0.000302,0.255443,0.033179,-0.966255,-31.153084,31.301382,527.246399
13061,108.841667,0.001337,0.255269,0.035780,-0.966207,-31.006622,31.350847,527.278687
13062,108.850000,0.000569,0.257329,0.040836,-0.965461,-30.841810,31.379200,527.248291
13063,108.858333,0.000630,0.260145,0.044091,-0.964562,-30.699570,31.451860,527.237244
13064,108.866667,0.001801,0.261992,0.046824,-0.963932,-30.602631,31.485662,527.227966
13065,108.875000,0.001352,0.262247,0.045252,-0.963938,-30.493549,31.627083,527.156006
13066,108.883333,0.004306,0.264755,0.051097,-0.962952,-30.467432,31.620804,527.144775
13067,108.891667,0.008260,0.262479,0.050317,-0.963590,-30.465075,31.643969,527.020203
13068,108.900000,0.013336,0.264023,0.050187,-0.963117,-30.530697,31.759209,526.871094
13069,108.908333,0.009306,0.261880,0.053019,-0.963598,-30.477932,31.718981,526.662109
13070,108.916667,0.017871,0.264484,0.052137,-0.962814,-30.486540,31.713137,526.504639
13071,108.925000,0.026444,0.266074,0.047087,-0.962439,-30.492956,31.727522,526.282593
13072,108.933333,0.022927,0.264400,0.046925,-0.962998,-30.506533,31.682497,525.973694
13073,108.941667,0.023778,0.266951,0.049083,-0.962166,-30.504313,31.701269,525.695251
13074,108.950000,0.033816,0.270700,0.047213,-0.960911,-30.468369,31.678015,525.455994
13075,108.958333,0.036149,0.272156,0.051952,-0.960170,-30.415558,31.672174,525.128357
13076,108.966667,0.040646,0.273194,0.051271,-0.959731,-30.352810,31.679090,524.805420
13077,108.975000,0.050404,0.275731,0.052090,-0.958498,-30.271486,31.679699,524.592957
13078,108.983333,0.053755,0.278064,0.052647,-0.957611,-30.255339,31.678814,524.210815
13079,108.991667,0.059774,0.278723,0.050917,-0.957156,-30.185711,31.610411,523.952942
13080,109.000000,0.064111,0.280055,0.055783,-0.956215,-30.124496,31.669163,523.642883
13081,109.008333,0.060272,0.284873,0.058834,-0.954858,-30.189831,31.567505,523.435181
13082,109.016667,0.070019,0.282210,0.054392,-0.955247,-30.180227,31.582556,523.179749
13083,109.025000,0.072702,0.277724,0.053463,-0.956413,-30.093586,31.624794,522.856934
13084,109.033333,0.074565,0.275245,0.049497,-0.957199,-30.107868,31.642611,522.568787
13085,109.041667,0.081521,0.271838,0.043904,-0.957878,-30.166603,31.626537,522.289978
13086,109.050000,0.082792,0.272024,0.045543,-0.957640,-30.175671,31.606670,521.995544
13087,109.058333,0.085614,0.271099,0.040733,-0.957871,-30.192112,31.607288,521.724548
13088,109.066667,0.090581,0.269693,0.039430,-0.957865,-30.179708,31.584343,521.479004
13089,109.075000,0.093236,0.268586,0.040998,-0.957856,-30.153885,31.557243,521.247131
13090,109.083333,0.095813,0.265249,0.037933,-0.958658,-30.080256,31.544436,521.046143
13091,109.091667,0.105196,0.263085,0.038539,-0.958246,-29.981476,31.555044,520.898132
13092,109.100000,0.103040,0.258607,0.038007,-0.959719,-29.899040,31.588459,520.729858
13093,109.108333,0.100202,0.257047,0.037765,-0.960448,-29.828131,31.608435,520.622131
13094,109.116667,0.103481,0.253582,0.037747,-0.961022,-29.740307,31.619856,520.572632
13095,109.125000,0.100172,0.252282,0.040261,-0.961612,-29.647823,31.727638,520.498962
13096,109.133333,0.100228,0.249172,0.040772,-0.962396,-29.502504,31.732756,520.506836
13097,109.141667,0.095863,0.253861,0.045194,-0.961417,-29.459328,31.660152,520.565796
13098,109.150000,0.100348,0.249762,0.044417,-0.962069,-29.258263,31.686893,520.581909
13099,109.158333,0.105402,0.244288,0.043330,-0.962983,-29.085869,31.731722,520.567261
13100,109.166667,0.103451,0.242984,0.046815,-0.963361,-28.948742,31.704838,520.636169
13101,109.175000,0.096514,0.242565,0.051111,-0.963968,-28.832071,31.687815,520.703552
13102,109.183333,0.095209,0.239982,0.051318,-0.964733,-28.730553,31.723234,520.780579
13103,109.191667,0.095984,0.238515,0.052635,-0.964949,-28.586494,31.738329,520.885681
13104,109.200000,0.096736,0.234111,0.049095,-0.966139,-28.548018,31.722727,520.953247
13105,109.208333,0.095784,0.230385,0.048426,-0.967162,-28.468973,31.716505,520.996277
13106,109.216667,0.095415,0.225752,0.048063,-0.968309,-28.406012,31.711010,521.019348
13107,109.225000,0.094900,0.221479,0.047939,-0.969352,-28.370058,31.721100,521.050659
13108,109.233333,0.094494,0.216595,0.047081,-0.970536,-28.355165,31.727261,521.084290
13109,109.241667,0.094200,0.211287,0.048415,-0.971669,-28.318293,31.718328,521.171448
13110,109.250000,0.093555,0.202959,0.048320,-0.973509,-28.312366,31.667206,521.197021
13111,109.258333,0.087238,0.196572,0.049167,-0.975362,-28.285984,31.693920,521.223083
13112,109.266667,0.086648,0.186698,0.047772,-0.977422,-28.248995,31.722626,521.289795
13113,109.275000,0.085186,0.176944,0.045004,-0.979494,-28.235775,31.725639,521.380188
13114,109.283333,0.080499,0.168407,0.046987,-0.981301,-28.198355,31.727495,521.458740
13115,109.291667,0.078138,0.157373,0.048116,-0.983267,-28.156752,31.725273,521.538635
13116,109.300000,0.074090,0.143635,0.047547,-0.985707,-28.088533,31.714714,521.621582
13117,109.308333,0.069323,0.130527,0.046930,-0.987904,-27.982512,31.695976,521.750610
13118,109.316667,0.069606,0.117678,0.045774,-0.989551,-27.891211,31.697199,521.896179
13119,109.325000,0.064970,0.104023,0.046604,-0.991356,-27.740284,31.642559,522.074097
13120,109.333333,0.060067,0.090401,0.047030,-0.992979,-27.560633,31.588045,522.250916
13121,109.341667,0.061755,0.077133,0.049877,-0.993856,-27.313194,31.508642,522.513062
13122,109.350000,0.055203,0.062145,0.053190,-0.995119,-27.009928,31.403246,522.726196
13123,109.358333,0.051064,0.045743,0.052593,-0.996260,-26.737049,31.375816,522.947815
13124,109.366667,0.045285,0.032215,0.056980,-0.996827,-26.341173,31.306467,523.272766
13125,109.375000,0.043088,0.019942,0.061790,-0.996959,-25.910469,31.256905,523.537476
13126,109.383333,0.036991,0.006414,0.064394,-0.997218,-25.420174,31.172953,523.862000
13127,109.391667,0.028660,-0.007456,0.073434,-0.996860,-24.835768,31.049871,524.081360
13128,109.400000,0.025493,-0.017953,0.076890,-0.996552,-24.258692,30.941687,524.436768
13129,109.408333,0.017306,-0.029830,0.081600,-0.996068,-23.665955,30.861244,524.720520
13130,109.416667,0.015929,-0.044411,0.085833,-0.995192,-23.037012,30.748638,525.013489
13131,109.425000,0.005605,-0.058337,0.093663,-0.993878,-22.381269,30.639729,525.179810
13132,109.433333,0.008540,-0.070768,0.100635,-0.992367,-21.676540,30.476936,525.483643
13133,109.441667,0.000600,-0.083050,0.107077,-0.990776,-20.965689,30.355267,525.742065
13134,109.450000,-0.002273,-0.095063,0.116369,-0.988644,-20.246130,30.189196,525.945068
13135,109.458333,-0.004408,-0.103274,0.124478,-0.986823,-19.510830,30.047449,526.185242
13136,109.466667,-0.013932,-0.111229,0.133604,-0.984675,-18.808834,29.891304,526.385925
13137,109.475000,-0.014755,-0.120055,0.140175,-0.982711,-18.049175,29.747751,526.606689
13138,109.483333,-0.023255,-0.127731,0.152010,-0.979815,-17.332857,29.535896,526.844910
13139,109.491667,-0.022279,-0.145175,0.159223,-0.976256,-16.536463,29.346577,526.983398
13140,109.500000,-0.031540,-0.156494,0.165751,-0.973161,-15.800645,29.175690,527.150085
13141,109.508333,-0.037232,-0.167307,0.177845,-0.969017,-15.108111,28.939489,527.301086
13142,109.516667,-0.047582,-0.180184,0.192631,-0.963412,-14.468500,28.637522,527.281982
13143,109.525000,-0.041012,-0.198820,0.187129,-0.961130,-13.721338,28.568230,527.296509
13144,109.533333,-0.047679,-0.213899,0.199704,-0.955035,-13.107449,28.236628,527.384827
13145,109.541667,-0.053433,-0.228957,0.203210,-0.950489,-12.455775,28.014627,527.450256
13146,109.550000,-0.056135,-0.256829,0.190975,-0.945736,-11.789123,27.986177,527.302185
13147,109.558333,-0.051375,-0.271150,0.207599,-0.938478,-11.218679,27.620960,527.288269
13148,109.566667,-0.053075,-0.290923,0.210173,-0.931866,-10.662645,27.388760,527.199158
13149,109.575000,-0.060158,-0.302408,0.211843,-0.927390,-10.065491,27.125183,527.250427
13150,109.583333,-0.061607,-0.316254,0.214437,-0.922065,-9.481017,26.818239,527.129089
13151,109.591667,-0.063073,-0.328692,0.219657,-0.916370,-8.906455,26.503416,527.044128
13152,109.600000,-0.059863,-0.350582,0.221059,-0.908098,-8.370866,26.197535,526.895264
13153,109.608333,-0.068580,-0.353239,0.234819,-0.902983,-7.909681,25.796989,526.954102
13154,109.616667,-0.064693,-0.363743,0.235899,-0.898809,-7.399578,25.512430,526.872681
13155,109.625000,-0.062260,-0.369259,0.248221,-0.893397,-6.873752,25.167538,526.905029
13156,109.633333,-0.059899,-0.376553,0.244390,-0.891568,-6.382880,24.918091,526.785400
13157,109.641667,-0.062966,-0.382659,0.246574,-0.888149,-5.954194,24.645550,526.721741
13158,109.650000,-0.061370,-0.384573,0.255403,-0.884933,-5.551418,24.267897,526.840088
13159,109.658333,-0.063976,-0.389497,0.250421,-0.884018,-5.078039,24.092901,526.840942
13160,109.666667,-0.063252,-0.394368,0.245199,-0.883375,-4.639940,23.901506,526.929138
13161,109.675000,-0.069378,-0.391675,0.264963,-0.878392,-4.211300,23.553734,527.047119
13162,109.683333,-0.072380,-0.393733,0.267505,-0.876457,-3.768704,23.352879,527.141235
13163,109.691667,-0.077878,-0.396092,0.269446,-0.874325,-3.343667,23.140379,527.227905
13164,109.700000,-0.086315,-0.401191,0.269795,-0.871095,-2.919807,22.961203,527.249023
13165,109.708333,-0.088380,-0.400041,0.276901,-0.869184,-2.589883,22.625660,527.399414
13166,109.716667,-0.095081,-0.400253,0.281718,-0.866829,-2.194468,22.371159,527.430176
13167,109.725000,-0.092001,-0.403892,0.278541,-0.866500,-1.854509,22.208830,527.549561
13168,109.733333,-0.098376,-0.404687,0.283331,-0.863872,-1.528200,22.017208,527.648376
13169,109.741667,-0.092790,-0.420467,0.271017,-0.860899,-1.380587,21.854956,527.585144
13170,109.750000,-0.100399,-0.404734,0.272282,-0.867164,-1.106734,21.344099,527.823853
13171,109.758333,-0.111427,-0.405325,0.290598,-0.859563,-0.752503,21.326540,527.963562
13172,109.766667,-0.114015,-0.405662,0.292247,-0.858505,-0.507321,21.101427,528.058411
13173,109.775000,-0.105974,-0.412003,0.263148,-0.865896,-0.364637,20.765955,528.041626
13174,109.783333,-0.117239,-0.410525,0.294883,-0.854850,-0.023030,20.716576,528.263550
13175,109.791667,-0.108109,-0.412730,0.272471,-0.862396,0.171915,20.368906,528.238220
13176,109.800000,-0.108056,-0.425973,0.288583,-0.850641,0.423556,20.378838,528.312195
13177,109.808333,-0.114591,-0.422649,0.293093,-0.849902,0.669140,20.160646,528.473022
13178,109.816667,-0.128385,-0.414408,0.296729,-0.850726,0.901273,19.930702,528.662659
13179,109.825000,-0.127847,-0.415016,0.301423,-0.848859,1.149431,19.797199,528.762085
13180,109.833333,-0.126381,-0.423414,0.293205,-0.847809,1.348896,19.751383,528.762573
13181,109.841667,-0.142223,-0.410332,0.292423,-0.851991,1.508584,19.444878,528.863708
13182,109.850000,-0.150342,-0.407119,0.293149,-0.851889,1.706358,19.274263,528.929260
13183,109.858333,-0.153842,-0.408893,0.311489,-0.843868,1.953108,19.210014,529.066833
13184,109.866667,-0.156889,-0.411514,0.314727,-0.840826,2.166026,19.053555,529.123657
13185,109.875000,-0.152533,-0.407748,0.317849,-0.842287,2.309231,18.832701,529.226379
13186,109.883333,-0.149579,-0.412884,0.302498,-0.845960,2.408778,18.571672,529.099060
13187,109.891667,-0.155722,-0.410393,0.307407,-0.844292,2.582016,18.424084,529.203064
13188,109.900000,-0.162044,-0.409752,0.301977,-0.845373,2.705841,18.266987,529.293640
13189,109.908333,-0.164230,-0.412977,0.300618,-0.843865,2.795868,18.191469,529.297607
13190,109.916667,-0.154414,-0.420287,0.301377,-0.841835,2.872583,18.152281,529.295471
13191,109.925000,-0.164555,-0.409772,0.310322,-0.841848,2.967368,18.010925,529.547791
13192,109.933333,-0.166615,-0.408673,0.315207,-0.840161,3.011125,17.923265,529.691284
13193,109.941667,-0.179369,-0.409109,0.318415,-0.836103,3.065579,17.974964,529.859802
13194,109.950000,-0.177200,-0.403567,0.307399,-0.843350,3.030400,17.786806,529.972412
13195,109.958333,-0.177962,-0.400145,0.308324,-0.844482,3.067764,17.737270,530.152771
13196,109.966667,-0.172709,-0.401332,0.300943,-0.847666,3.084354,17.740761,530.286194
13197,109.975000,-0.187157,-0.395535,0.312705,-0.843054,3.049312,17.763004,530.580139
13198,109.983333,-0.184196,-0.391977,0.300873,-0.849648,2.958062,17.650600,530.672546
13199,109.991667,-0.170396,-0.399464,0.292136,-0.852086,2.972250,17.774603,530.743896
13200,110.000000,-0.188258,-0.388120,0.319431,-0.843733,2.910550,17.779713,531.026001
13201,110.008333,-0.174389,-0.383630,0.296965,-0.856871,2.952482,17.894489,531.264526
13202,110.016667,-0.189735,-0.375065,0.316389,-0.850426,2.758081,17.748749,531.355835
13203,110.025000,-0.174583,-0.378091,0.298524,-0.858750,2.773276,17.899166,531.477722
13204,110.033333,-0.198316,-0.356597,0.317707,-0.855904,2.560098,17.692623,531.711304
13205,110.041667,-0.195640,-0.354184,0.321201,-0.856218,2.584943,17.818975,531.716187
13206,110.050000,-0.194691,-0.350717,0.310079,-0.861942,2.441898,17.787462,531.948608
13207,110.058333,-0.184267,-0.345878,0.311825,-0.865552,2.364789,17.810127,532.155762
13208,110.066667,-0.203729,-0.330595,0.325735,-0.862031,2.218448,17.834795,532.378052
13209,110.075000,-0.199692,-0.320395,0.322539,-0.868009,2.117229,17.964687,532.631348
13210,110.083333,-0.195972,-0.314569,0.308699,-0.875983,2.093625,18.003454,532.753845
13211,110.091667,-0.210042,-0.296754,0.323343,-0.873652,1.857166,17.732836,532.990051
13212,110.100000,-0.205972,-0.293573,0.326255,-0.874613,1.734499,17.892012,533.239929
13213,110.108333,-0.208622,-0.285950,0.327627,-0.875997,1.574649,17.901522,533.418213
13214,110.116667,-0.203491,-0.275579,0.305943,-0.888283,1.575287,18.013885,533.602356
13215,110.125000,-0.194227,-0.272058,0.304826,-0.891819,1.397629,18.052364,533.846497
13216,110.133333,-0.205182,-0.259785,0.298223,-0.895252,1.318927,18.220722,534.063477
13217,110.141667,-0.219645,-0.255353,0.300828,-0.892218,1.106470,18.330025,534.257629
13218,110.150000,-0.215795,-0.251971,0.289393,-0.897884,0.968237,18.381601,534.369202
13219,110.158333,-0.222161,-0.243997,0.306155,-0.892961,0.691216,18.228807,534.617798
13220,110.166667,-0.171531,-0.260787,0.289969,-0.904702,0.785037,18.527634,534.778870
13221,110.175000,-0.203070,-0.238435,0.299502,-0.901227,0.436581,18.350077,535.040527
13222,110.183333,-0.221324,-0.233262,0.291774,-0.900818,0.310887,18.498672,535.083130
13223,110.191667,-0.216318,-0.227154,0.289212,-0.904413,0.156855,18.658537,535.260132
13224,110.200000,-0.227529,-0.220518,0.295598,-0.901235,-0.105922,18.579065,535.342407
13225,110.208333,-0.212982,-0.209700,0.289794,-0.909222,-0.238160,18.685753,535.625488
13226,110.216667,-0.213634,-0.202860,0.290426,-0.910418,-0.478310,18.708683,535.712891
13227,110.225000,-0.232192,-0.194646,0.282799,-0.910069,-0.726584,18.752146,535.680664
13228,110.233333,-0.238303,-0.181342,0.292825,-0.908064,-0.943548,18.753777,535.866028
13229,110.241667,-0.240620,-0.179553,0.287772,-0.909423,-1.189509,18.929075,535.924377
13230,110.250000,-0.227521,-0.173611,0.276497,-0.917411,-1.379383,19.079929,536.081421
13231,110.258333,-0.234711,-0.169592,0.275221,-0.916735,-1.708476,19.245996,536.169128
13232,110.266667,-0.243180,-0.168958,0.283138,-0.912222,-2.134089,19.276487,536.127625
13233,110.275000,-0.232988,-0.165418,0.271324,-0.919096,-2.573447,19.377308,536.145752
13234,110.283333,-0.243116,-0.164363,0.272267,-0.916379,-2.926034,19.658962,536.194275
13235,110.291667,-0.221668,-0.174264,0.257201,-0.924307,-3.252243,19.911333,536.067932
13236,110.300000,-0.237391,-0.176887,0.268302,-0.916717,-3.792931,19.959835,535.902710
13237,110.308333,-0.236952,-0.175005,0.259611,-0.919690,-4.103564,20.347982,535.930664
13238,110.316667,-0.250614,-0.180203,0.267254,-0.912850,-4.531827,20.618776,535.689941
13239,110.325000,-0.233578,-0.185280,0.240761,-0.923659,-4.815802,21.076296,535.552856
13240,110.333333,-0.249278,-0.176680,0.233262,-0.923165,-5.314784,21.133446,535.265564
13241,110.341667,-0.238632,-0.181279,0.226634,-0.926731,-5.643923,21.461668,535.055115
13242,110.350000,-0.241000,-0.167251,0.228552,-0.928283,-6.107996,21.629930,534.941406
13243,110.358333,,,,,,,
13244,110.366667,-0.236956,-0.162953,0.205949,-0.935352,-6.929594,21.984083,534.327209
13245,110.375000,-0.235475,-0.150674,0.199183,-0.939241,-7.394444,22.141415,534.170837
13246,110.383333,-0.234469,-0.144865,0.197086,-0.940848,-7.796569,22.284071,533.932434
13247,110.391667,-0.228966,-0.133533,0.190042,-0.945319,-8.146051,22.461140,533.801453
13248,110.400000,-0.225409,-0.122809,0.183569,-0.948900,-8.441880,22.590891,533.717529
13249,110.408333,-0.222614,-0.110803,0.180396,-0.951642,-8.766388,22.679251,533.616638
13250,110.416667,-0.214612,-0.100929,0.176447,-0.955312,-9.100500,22.811398,533.537598
13251,110.425000,-0.211408,-0.093283,0.176452,-0.956802,-9.390208,22.940878,533.430847
13252,110.433333,-0.209444,-0.082973,0.175567,-0.958345,-9.703384,23.124331,533.338135
13253,110.441667,-0.206707,-0.072780,0.182224,-0.958525,-10.102037,23.132273,533.274658
13254,110.450000,-0.201027,-0.069041,0.173131,-0.961690,-10.335231,23.346699,533.138062
13255,110.458333,-0.194155,-0.068350,0.172536,-0.963257,-10.623482,23.478212,532.927673
13256,110.466667,-0.188872,-0.060468,0.170776,-0.965146,-10.915584,23.587677,532.816589
13257,110.475000,-0.186422,-0.057428,0.168772,-0.966160,-11.196623,23.758429,532.568787
13258,110.483333,-0.173863,-0.047278,0.159867,-0.970556,-11.472605,23.802114,532.423523
13259,110.491667,-0.168475,-0.048756,0.153988,-0.972382,-11.786064,24.047853,532.129028
13260,110.500000,-0.180604,-0.040702,0.164144,-0.968908,-12.133958,24.180487,532.014771
13261,110.508333,-0.171867,-0.043992,0.156229,-0.971658,-12.425252,24.508572,531.634277
13262,110.516667,-0.175780,-0.037333,0.156355,-0.971216,-12.720285,24.581785,531.501892
13263,110.525000,-0.173997,-0.037796,0.148618,-0.972733,-12.928824,24.859324,531.120056
13264,110.533333,-0.160922,-0.034890,0.144489,-0.975710,-13.192376,24.990829,530.818359
13265,110.541667,-0.152008,-0.030043,0.141842,-0.977687,-13.424505,25.158268,530.573975
13266,110.550000,-0.152975,-0.020123,0.140886,-0.977929,-13.643299,25.289417,530.386230
